M,h,BPR,Beta_c,-Ia,TSFC,EINOX,EICO
1.5199683004365598,13245.107190343493,0.10003505544387095,3.213442733140536,-951.682820460488,0.10904875811406936,34.928272914134176,0.5390081130555534
1.4895653049845166,13559.014323018331,0.10222768257020981,3.041952107183224,-945.1637397429317,0.11011710389723901,32.5395741495089,0.4841121727715773
1.3786410643494167,9252.632756513156,0.10001435183346072,5.156916917919083,-898.5761452306361,0.09621451090240123,43.77091921458025,0.2553508027170345
1.5200857449051117,13852.382274744967,0.10000001973894096,3.688436832470195,-939.4874036726684,0.10516820693292923,37.514599358879344,0.49677049071095497
1.373854420938832,9127.279050659157,0.108381144552558,8.622664210006276,-821.0288236785669,0.08522929855077427,57.13720422128561,0.18349714474540954
1.3007166695417103,9178.361373073341,0.10073849210274256,8.760907574324326,-807.1510659963701,0.08378792441369365,51.46507488345954,0.11518126473036523
1.5152866043748758,13773.682777761876,0.10000726381429645,3.2263297340846613,-950.0966179653624,0.10885344488949888,34.773562642204205,0.5461006874928699
1.3564067343631185,9124.525985083763,0.10000401701247387,6.728929859809332,-859.0016566667356,0.09005168708520123,49.20410026465611,0.19376620863533858
1.523093172063444,13894.354809128901,0.10000008971717912,3.1842967699604956,-951.7611858672614,0.10936853905851023,34.76335677915689,0.574412725381754
1.5205499417595638,13986.470292902737,0.10001923414774115,3.8127025345143863,-936.0058131542579,0.1042759793482619,38.15890563728718,0.48682740555571546
1.300170483694759,12707.378172406847,0.5589384497321986,4.959963092253622,-692.4410997285793,0.09168590885654318,27.989718933484482,0.10343557902123555
1.3073470393121809,13323.765878293354,0.10572882630254571,4.234911646390535,-868.5267449809443,0.09763409737038335,29.13903999662419,0.10846961260333894
1.354058489045885,9161.182343719094,0.10005024191160666,8.818876018223579,-816.3250669432265,0.08448598275828084,56.09148988728084,0.1584358791930807
1.5155548374439038,13792.031185450172,0.10000726381429645,3.1366748458900844,-952.2755485779904,0.10970732672515178,34.27962118132713,0.5641118682935288
1.3569660370209307,9022.84950411314,0.10211913318881478,7.77525561200147,-838.1678193040991,0.08712994101003588,53.54439553828715,0.1838777829581251
1.378201119908537,9042.970915390844,0.10059052826867362,5.1505872121432414,-902.2796517837924,0.09645372110785617,44.644107559268356,0.27710776724082276
1.4463646562492425,13881.966164916943,0.1051566309198937,3.325866890802412,-924.8355940100847,0.1066113473854277,31.999377042467184,0.3455911430407004
1.3021048360960965,9053.150124188365,0.10077313858640835,7.010279563215673,-843.10187780378,0.08833611128246076,46.69191113714817,0.1402093529089246
1.5198897542714176,13622.303774220463,0.10001511073153246,3.090421434933055,-954.5726672227413,0.11023526046831404,34.21228502710668,0.5795182059671184
1.302388125757288,13503.84013676733,0.11648169142428036,8.494839529177968,-775.9034535347407,0.08293941564740795,40.38635918270162,0.06617199297973722
1.4632279333926623,13727.772701449274,0.10002012366614836,3.0034767273857126,-939.1101672350861,0.11003820612671271,31.17738093091418,0.42044991567905504
1.3848170604014327,9522.969517019408,0.10007624941861461,7.301521349516831,-845.6742973301875,0.08843972040391812,51.27725321740125,0.1852645309896288
1.3636054271069638,9144.30261650579,0.10052797875222128,7.2443694777006185,-848.89559090367,0.08859429912925186,51.51665910619757,0.19084971429007663
